Timestamp,Machine_ID,Operator_ID,Operator_Experience_Months,Shift_Type,Engine_Hours,Fuel_Used_L,Load_Cycles,Load_Weight_tons,Max_Load_Capacity_tons,Load_Utilization_pct,Idling_Time_min,Operator_Shift_Hours,Continuous_Driving_min,Machine_Speed_kmph,Harsh_Braking_Events,Harsh_Acceleration_Events,Ground_Slope_deg,Machine_Tilt_deg,Weather_Condition,Visibility_m,Seatbelt_Status,Proximity_Hazard,Min_Obstacle_Distance_m,Safety_Alert_Triggered
2025-01-02 16:18:00,EXC106,OP1004,176,Night,1757.6,7.49,21,18.92,20,94.6,35.1,8.66,68.1,37.6,1,2,4.3,1.5,Rain,96.5,Fastened,No,24.12,No
2025-01-02 16:19:00,EXC106,OP1009,31,Evening,1758.9,7.79,20,14.47,20,72.4,16.7,8.23,38.6,32.9,2,3,5.3,0.1,Clear,309.1,Unfastened,Yes,2.63,Yes
2025-01-02 16:45:00,EXC107,OP1003,234,Evening,1456.8,4.63,14,38.29,40,95.7,66.4,1.65,5.4,7.0,2,0,6.0,3.9,Fog,23.9,Fastened,No,18.79,No
2025-01-02 16:47:00,EXC100,OP1008,123,Morning,1477.7,9.18,0,7.38,20,36.9,20.6,11.23,70.0,23.4,2,2,3.1,0.0,Clear,160.1,Fastened,No,20.98,No
2025-01-02 17:18:00,EXC102,OP1009,31,Evening,1183.5,7.07,20,22.43,40,56.1,3.8,3.75,123.2,13.2,3,0,13.6,11.6,Clear,238.8,Fastened,No,15.99,No
2025-01-02 17:34:00,EXC106,OP1011,108,Evening,1759.6,6.89,4,6.34,20,31.7,80.6,3.28,113.5,27.5,0,0,9.8,8.1,Rain,94.9,Fastened,No,17.04,No
2025-01-02 17:44:00,EXC104,OP1003,234,Night,1351.5,3.06,20,13.65,30,45.5,23.5,11.95,101.4,9.3,2,1,14.4,9.6,Clear,363.2,Unfastened,No,28.45,No
2025-01-02 17:49:00,EXC105,OP1013,89,Evening,610.0,14.47,10,32.03,50,64.1,2.0,1.25,29.1,12.5,2,3,5.3,0.0,Clear,277.5,Fastened,No,46.81,No
2025-01-02 18:18:00,EXC102,OP1009,31,Night,1183.6,8.38,18,19.48,40,48.7,64.5,4.43,53.2,7.3,1,2,1.5,0.3,Clear,306.0,Unfastened,No,27.74,No
2025-01-02 18:50:00,EXC101,OP1013,89,Evening,1747.3,7.64,15,14.9,50,29.8,86.4,11.53,147.4,18.5,4,3,13.5,12.4,Clear,307.0,Unfastened,No,47.65,Yes
2025-01-02 19:37:00,EXC103,OP1007,188,Night,856.1,6.66,15,22.4,30,74.7,79.8,10.95,72.0,24.3,2,2,6.6,8.1,Clear,242.1,Fastened,No,11.8,No
2025-01-02 19:37:00,EXC103,OP1013,89,Evening,857.2,8.85,15,7.02,30,23.4,74.5,4.2,137.5,21.7,5,3,6.0,3.2,Heavy_Rain,31.2,Fastened,Yes,6.52,Yes
2025-01-02 19:38:00,EXC101,OP1014,44,Morning,1748.3,7.03,12,36.93,50,73.9,86.9,9.21,43.6,28.6,7,3,6.5,6.6,Heavy_Rain,39.7,Fastened,No,28.88,Yes
2025-01-02 19:39:00,EXC106,OP1013,89,Evening,1760.2,4.55,20,21.31,20,106.6,78.5,5.03,57.1,29.6,1,2,10.8,5.9,Clear,266.2,Fastened,No,17.65,No
2025-01-02 19:45:00,EXC101,OP1009,31,Night,1748.6,13.21,11,18.57,50,37.1,86.1,3.78,14.9,20.8,3,1,17.4,14.3,Cloudy,176.5,Fastened,No,49.94,No
2025-01-02 19:47:00,EXC107,OP1010,201,Morning,1457.0,12.42,8,16.92,40,42.3,14.1,5.19,154.6,3.8,2,2,2.7,0.0,Clear,312.2,Fastened,No,21.28,No
2025-01-02 20:01:00,EXC100,OP1006,172,Morning,1478.4,10.36,4,12.7,20,63.5,49.5,8.12,13.9,38.2,6,1,8.3,7.8,Clear,268.5,Fastened,No,13.18,No
2025-01-02 20:15:00,EXC102,OP1010,201,Morning,1183.9,10.56,15,17.22,40,43.1,9.8,8.29,25.1,5.9,1,1,19.5,16.9,Clear,284.4,Unfastened,No,16.94,Yes
2025-01-02 20:55:00,EXC100,OP1008,123,Evening,1478.5,13.37,24,1.96,20,9.8,70.9,0.86,127.5,32.2,0,2,10.8,7.1,Clear,246.7,Unfastened,No,15.23,No
2025-01-02 22:20:00,EXC102,OP1005,182,Night,1184.8,4.09,17,28.0,40,70.0,10.6,7.93,106.6,25.9,1,1,0.8,0.0,Clear,209.5,Fastened,Yes,5.45,No
2025-01-02 22:27:00,EXC102,OP1014,44,Night,1185.0,9.63,19,21.64,40,54.1,28.1,0.96,28.1,3.7,0,0,5.2,3.9,Rain,23.7,Fastened,Yes,4.0,No
2025-01-02 23:14:00,EXC100,OP1004,176,Evening,1479.6,11.46,7,0.22,20,1.1,4.9,9.91,133.2,23.7,4,3,11.2,1.6,Clear,168.6,Fastened,No,34.03,No
2025-01-02 23:35:00,EXC100,OP1011,108,Evening,1479.8,4.21,5,20.21,20,101.1,43.9,3.23,100.9,35.1,3,0,2.9,4.1,Clear,123.6,Fastened,Yes,1.73,Yes
2025-01-02 23:49:00,EXC107,OP1005,182,Morning,1457.2,6.7,25,35.72,40,89.3,54.4,6.02,13.9,34.5,5,6,9.1,10.6,Clear,192.3,Unfastened,No,12.36,Yes
2025-01-03 00:19:00,EXC102,OP1007,188,Night,1185.1,4.18,7,26.72,40,66.8,52.8,6.73,31.6,4.2,1,1,11.9,8.7,Cloudy,70.9,Fastened,No,28.03,No
2025-01-03 01:16:00,EXC103,OP1000,49,Night,858.6,9.51,27,15.06,30,50.2,37.4,1.27,6.4,9.8,1,0,21.5,16.1,Cloudy,109.3,Fastened,No,36.35,Yes
2025-01-03 01:19:00,EXC107,OP1008,123,Night,1457.4,6.86,12,20.27,40,50.7,13.2,5.55,28.4,20.8,1,3,5.9,9.7,Rain,59.1,Unfastened,No,33.24,No
2025-01-03 02:47:00,EXC105,OP1006,172,Morning,611.5,1.88,24,33.21,50,66.4,27.1,7.16,51.7,26.0,1,2,2.3,0.7,Clear,151.6,Fastened,No,12.57,No
2025-01-03 03:00:00,EXC100,OP1012,120,Evening,1481.0,11.03,26,10.59,20,52.9,88.0,9.44,103.1,6.6,0,5,6.9,3.2,Cloudy,72.4,Fastened,No,11.98,Yes
2025-01-03 04:03:00,EXC106,OP1012,120,Night,1761.3,2.48,16,23.0,20,115.0,7.0,8.31,150.3,6.4,2,2,1.4,1.1,Clear,182.8,Unfastened,No,29.3,No
2025-01-03 04:03:00,EXC105,OP1008,123,Morning,612.0,1.36,8,26.57,50,53.1,23.0,8.28,97.8,33.5,0,3,6.9,3.0,Cloudy,95.1,Fastened,Yes,7.22,Yes
2025-01-03 04:14:00,EXC105,OP1013,89,Evening,612.7,6.01,5,30.76,50,61.5,35.9,4.1,7.0,3.3,0,1,9.8,8.8,Rain,47.0,Unfastened,No,33.08,No
2025-01-03 04:26:00,EXC106,OP1011,108,Night,1762.6,4.26,15,22.84,20,114.2,9.4,0.32,5.1,6.8,0,1,1.1,1.1,Fog,11.7,Fastened,No,28.4,No
2025-01-03 04:46:00,EXC101,OP1004,176,Evening,1748.7,13.04,18,24.24,50,48.5,89.8,7.01,22.1,10.6,0,2,2.5,5.2,Clear,183.9,Fastened,Yes,6.93,No
2025-01-03 04:54:00,EXC102,OP1003,234,Night,1186.1,9.09,21,28.45,40,71.1,5.4,8.73,19.0,9.7,2,1,8.7,8.8,Rain,44.4,Fastened,No,21.34,No
2025-01-03 04:54:00,EXC103,OP1002,126,Night,859.5,2.56,28,22.08,30,73.6,18.4,11.53,129.5,23.7,7,2,1.6,5.1,Clear,142.7,Fastened,No,38.0,No
2025-01-03 04:56:00,EXC105,OP1008,123,Evening,613.8,5.67,16,28.38,50,56.8,77.9,11.67,139.7,8.7,3,2,0.8,1.2,Clear,156.1,Fastened,No,17.32,No
2025-01-03 05:08:00,EXC107,OP1014,44,Morning,1457.7,9.94,2,15.2,40,38.0,0.3,0.95,94.1,9.2,1,2,6.3,3.4,Clear,143.7,Fastened,No,40.41,No
2025-01-03 05:17:00,EXC103,OP1006,172,Night,860.1,10.39,6,9.92,30,33.1,46.3,2.74,25.5,19.5,2,1,4.7,0.0,Heavy_Rain,16.3,Fastened,Yes,3.42,No
2025-01-03 05:33:00,EXC102,OP1005,182,Night,1186.8,8.38,28,14.58,40,36.4,19.2,7.19,60.2,26.2,4,3,5.6,2.1,Clear,156.8,Fastened,No,34.49,No
2025-01-03 05:51:00,EXC104,OP1007,188,Morning,1352.9,8.1,6,5.39,30,18.0,36.4,5.42,156.2,38.5,2,6,10.0,4.5,Clear,197.4,Fastened,No,38.58,No
2025-01-03 05:52:00,EXC106,OP1003,234,Evening,1762.9,6.98,3,15.94,20,79.7,41.6,7.82,110.5,2.2,0,2,12.5,11.4,Rain,42.7,Fastened,No,49.25,No
2025-01-03 06:09:00,EXC104,OP1006,172,Morning,1353.7,10.69,1,11.11,30,37.0,16.3,10.3,67.9,38.6,5,1,0.8,1.5,Rain,75.2,Fastened,No,31.07,No
2025-01-03 06:25:00,EXC104,OP1011,108,Night,1353.9,9.7,29,12.06,30,40.2,60.4,11.51,62.4,12.0,1,1,9.9,9.5,Clear,310.3,Unfastened,Yes,4.84,Yes
2025-01-03 06:46:00,EXC104,OP1003,234,Morning,1355.0,4.17,15,20.83,30,69.4,0.1,4.15,65.1,37.9,3,1,8.4,9.8,Cloudy,207.5,Fastened,No,19.51,Yes
2025-01-03 07:29:00,EXC100,OP1010,201,Evening,1481.8,5.77,20,9.57,20,47.8,68.7,4.91,126.5,29.6,5,0,7.6,11.0,Clear,234.4,Unfastened,No,25.99,Yes
2025-01-03 07:42:00,EXC101,OP1014,44,Night,1749.2,11.98,13,26.08,50,52.2,62.6,3.43,84.6,7.3,2,4,3.4,0.6,Cloudy,234.1,Fastened,No,28.63,No
2025-01-03 08:07:00,EXC104,OP1007,188,Night,1355.8,3.46,11,18.06,30,60.2,22.6,4.41,160.6,9.6,3,1,15.3,12.6,Cloudy,168.3,Unfastened,No,42.68,Yes
2025-01-03 09:37:00,EXC100,OP1012,120,Morning,1482.8,10.64,6,11.71,20,58.6,46.0,4.52,142.6,1.6,1,1,3.0,0.6,Rain,111.6,Unfastened,No,22.91,No
2025-01-03 09:55:00,EXC102,OP1007,188,Morning,1187.7,12.17,29,24.67,40,61.7,23.0,4.6,171.3,4.0,7,5,10.4,6.4,Clear,230.6,Fastened,No,23.23,Yes
2025-01-03 10:15:00,EXC100,OP1014,44,Morning,1483.4,6.49,22,5.77,20,28.8,64.5,10.0,141.9,23.8,3,2,6.1,4.9,Cloudy,197.1,Unfastened,No,37.55,No
2025-01-03 11:05:00,EXC106,OP1006,172,Evening,1763.6,12.97,27,19.04,20,95.2,89.3,10.14,118.8,30.3,2,3,5.2,1.1,Clear,312.4,Fastened,No,16.39,No
2025-01-03 11:31:00,EXC103,OP1009,31,Morning,860.3,4.36,28,12.02,30,40.1,42.2,3.0,159.5,20.7,4,1,3.0,0.0,Clear,331.5,Fastened,No,47.21,No
2025-01-03 11:41:00,EXC104,OP1000,49,Evening,1357.0,9.64,27,8.91,30,29.7,6.8,11.89,31.5,10.2,4,1,4.7,7.8,Clear,285.8,Fastened,No,7.43,No
2025-01-03 11:49:00,EXC104,OP1011,108,Evening,1358.0,13.66,0,6.42,30,21.4,31.0,6.14,35.0,25.0,0,2,5.6,1.2,Rain,98.2,Fastened,No,31.01,No
2025-01-03 12:04:00,EXC105,OP1001,23,Evening,614.8,6.36,18,20.19,50,40.4,45.4,1.68,16.1,17.6,2,1,3.1,0.0,Heavy_Rain,38.9,Fastened,Yes,5.98,No
2025-01-03 12:12:00,EXC104,OP1010,201,Morning,1359.0,10.87,28,13.61,30,45.4,32.9,0.52,100.2,39.8,3,0,8.7,6.0,Clear,326.1,Unfastened,No,35.54,No
2025-01-03 12:15:00,EXC105,OP1009,31,Evening,615.2,5.1,7,57.5,50,115.0,35.1,4.65,20.8,34.6,0,1,1.7,0.0,Clear,214.6,Fastened,No,36.41,No
2025-01-03 12:21:00,EXC103,OP1011,108,Evening,861.5,3.34,13,17.25,30,57.5,27.6,4.58,129.5,2.9,0,2,1.4,1.4,Heavy_Rain,33.4,Unfastened,No,34.87,No
2025-01-03 12:33:00,EXC103,OP1004,176,Night,862.8,8.28,21,18.06,30,60.2,74.4,9.18,69.2,25.7,0,4,0.9,1.1,Clear,336.3,Fastened,No,29.38,No
2025-01-03 12:53:00,EXC103,OP1004,176,Evening,863.0,14.73,25,15.59,30,52.0,56.6,2.06,129.5,2.8,2,2,18.8,16.4,Clear,249.4,Fastened,No,17.99,Yes
2025-01-03 13:01:00,EXC104,OP1005,182,Morning,1360.2,14.03,0,34.5,30,115.0,35.1,0.15,31.3,5.9,0,1,0.8,0.0,Clear,295.6,Fastened,Yes,1.43,No
2025-01-03 13:01:00,EXC105,OP1008,123,Night,616.2,13.71,25,33.35,50,66.7,57.0,4.94,58.9,13.3,3,3,4.0,1.5,Cloudy,227.4,Fastened,Yes,3.6,Yes
2025-01-03 13:24:00,EXC104,OP1003,234,Morning,1361.0,13.26,19,18.02,30,60.1,83.3,2.07,13.4,36.7,4,1,6.8,6.4,Fog,25.8,Fastened,No,28.09,No
2025-01-03 13:41:00,EXC104,OP1007,188,Morning,1362.2,1.35,2,20.52,30,68.4,81.4,8.45,0.8,12.5,0,0,4.5,0.0,Clear,355.1,Fastened,Yes,4.21,No
2025-01-03 14:18:00,EXC100,OP1002,126,Night,1483.7,4.9,4,6.37,20,31.9,40.1,11.32,119.6,21.3,5,4,4.5,0.4,Fog,23.5,Fastened,No,29.64,Yes
2025-01-03 14:21:00,EXC101,OP1006,172,Morning,1749.6,7.36,6,29.33,50,58.7,40.4,8.02,67.8,12.8,4,1,10.4,9.8,Heavy_Rain,62.6,Fastened,No,21.52,Yes
2025-01-03 14:21:00,EXC106,OP1005,182,Morning,1764.0,9.23,24,13.83,20,69.2,50.5,3.23,115.1,27.6,2,2,9.9,1.4,Clear,306.5,Fastened,No,25.17,No
2025-01-03 14:37:00,EXC101,OP1006,172,Night,1750.0,13.24,4,29.3,50,58.6,41.6,7.43,38.7,17.1,4,2,3.1,0.1,Fog,22.1,Fastened,Yes,5.09,Yes
2025-01-03 14:57:00,EXC105,OP1002,126,Morning,616.5,3.66,5,9.95,50,19.9,70.2,3.05,141.0,16.9,3,0,6.7,2.3,Clear,357.5,Fastened,No,38.89,No
2025-01-03 15:25:00,EXC100,OP1002,126,Morning,1484.3,2.31,11,18.4,20,92.0,60.5,9.5,117.1,15.9,5,2,2.6,0.8,Clear,317.3,Fastened,No,40.15,No
2025-01-03 15:39:00,EXC103,OP1004,176,Evening,863.2,4.3,23,22.38,30,74.6,80.0,11.97,80.7,10.4,4,1,2.1,0.0,Cloudy,197.7,Fastened,Yes,4.49,Yes
2025-01-03 15:42:00,EXC100,OP1005,182,Evening,1485.6,7.29,20,12.67,20,63.3,75.3,8.29,127.2,21.1,2,1,5.0,5.1,Rain,98.2,Unfastened,No,10.65,Yes
2025-01-03 16:29:00,EXC102,OP1003,234,Morning,1188.8,4.02,21,21.15,40,52.9,53.7,8.27,117.6,22.7,3,0,7.2,8.9,Cloudy,167.0,Unfastened,No,34.41,Yes
2025-01-03 16:41:00,EXC101,OP1014,44,Evening,1751.2,10.01,7,46.1,50,92.2,41.0,4.69,41.7,8.7,2,0,0.7,0.0,Heavy_Rain,33.7,Fastened,No,27.8,No
2025-01-03 16:46:00,EXC103,OP1003,234,Evening,864.0,11.46,28,15.0,30,50.0,9.3,2.43,72.1,22.1,1,1,10.5,5.8,Clear,348.6,Fastened,No,12.34,No
2025-01-03 17:05:00,EXC104,OP1010,201,Night,1362.7,8.59,9,13.31,30,44.4,59.8,3.87,99.4,3.3,2,2,6.5,4.3,Rain,107.0,Fastened,No,29.04,No
2025-01-03 17:30:00,EXC102,OP1004,176,Evening,1189.3,4.77,14,5.64,40,14.1,84.6,4.2,35.2,16.8,1,1,2.2,7.1,Cloudy,213.4,Fastened,No,32.33,No
2025-01-03 17:37:00,EXC102,OP1001,23,Morning,1189.7,9.45,14,23.87,40,59.7,57.3,3.95,10.7,18.8,3,3,5.2,4.1,Heavy_Rain,36.6,Fastened,No,38.63,No
2025-01-03 18:21:00,EXC100,OP1003,234,Night,1486.5,13.67,4,17.99,20,90.0,61.5,2.35,22.8,28.1,4,0,7.5,6.3,Clear,315.1,Unfastened,No,40.01,No
2025-01-03 18:23:00,EXC102,OP1012,120,Evening,1190.2,11.2,8,31.96,40,79.9,39.5,1.17,120.0,0.4,1,1,7.1,0.8,Cloudy,189.1,Fastened,No,23.69,No
2025-01-03 18:26:00,EXC107,OP1006,172,Morning,1458.8,2.45,10,25.5,40,63.7,42.5,2.4,131.4,37.9,3,2,8.5,3.1,Cloudy,174.8,Fastened,No,8.05,Yes
2025-01-03 18:30:00,EXC105,OP1014,44,Morning,616.8,10.18,9,52.43,50,104.9,51.6,11.75,56.9,1.4,3,5,4.0,0.1,Cloudy,182.6,Fastened,No,18.55,No
2025-01-03 18:43:00,EXC103,OP1010,201,Evening,865.0,6.35,6,5.08,30,16.9,14.0,4.14,45.7,26.5,1,0,0.5,0.6,Clear,310.8,Fastened,No,22.92,No
2025-01-03 19:18:00,EXC106,OP1010,201,Night,1764.2,2.75,0,21.05,20,105.2,59.7,5.23,116.8,37.4,3,2,3.1,0.0,Rain,134.6,Fastened,No,20.47,No
2025-01-03 20:02:00,EXC105,OP1012,120,Morning,617.4,5.76,7,29.48,50,59.0,51.7,1.78,167.1,31.9,1,1,24.3,16.7,Clear,219.4,Fastened,No,37.38,Yes
2025-01-03 20:16:00,EXC107,OP1004,176,Morning,1459.7,4.77,18,32.42,40,81.1,2.5,5.63,9.4,13.2,1,2,6.3,3.7,Clear,224.5,Fastened,No,31.98,No
2025-01-03 20:16:00,EXC101,OP1009,31,Morning,1752.0,1.04,26,30.72,50,61.4,78.7,0.59,100.5,25.5,3,0,2.9,0.0,Clear,308.8,Fastened,No,46.43,No
2025-01-03 20:42:00,EXC101,OP1013,89,Morning,1752.6,14.34,7,16.09,50,32.2,26.4,6.36,34.6,11.1,2,0,4.1,4.3,Rain,128.2,Fastened,No,11.06,No
2025-01-03 20:45:00,EXC107,OP1004,176,Morning,1461.1,5.04,22,0.0,40,0.0,51.0,4.94,167.4,8.9,1,2,3.8,0.5,Rain,110.6,Fastened,No,48.74,No
2025-01-03 21:03:00,EXC104,OP1003,234,Night,1363.6,8.92,2,18.51,30,61.7,21.7,1.93,110.5,35.3,3,2,6.1,5.0,Clear,157.7,Fastened,Yes,6.27,Yes
2025-01-03 21:07:00,EXC103,OP1010,201,Morning,866.3,13.87,1,23.76,30,79.2,21.3,10.71,81.5,28.3,3,4,1.9,0.0,Cloudy,119.7,Fastened,No,40.57,No
2025-01-03 21:19:00,EXC106,OP1004,176,Morning,1765.0,5.0,9,8.03,20,40.1,83.4,1.84,168.2,20.2,1,0,14.3,10.6,Cloudy,111.8,Fastened,No,47.7,No
2025-01-03 21:34:00,EXC107,OP1001,23,Evening,1462.0,9.02,10,15.13,40,37.8,89.3,3.31,58.2,12.9,1,0,4.2,1.7,Clear,117.8,Unfastened,No,26.38,No
2025-01-03 22:06:00,EXC103,OP1006,172,Morning,866.6,4.36,25,15.84,30,52.8,82.5,3.61,47.6,16.3,1,0,2.1,0.7,Cloudy,103.3,Fastened,No,37.93,No
2025-01-03 22:10:00,EXC105,OP1005,182,Morning,618.1,12.6,17,33.98,50,68.0,6.3,8.04,90.0,6.0,0,1,3.1,0.0,Cloudy,74.4,Fastened,No,46.01,No
2025-01-03 22:13:00,EXC106,OP1011,108,Evening,1765.7,3.66,14,7.9,20,39.5,34.2,10.65,63.8,33.6,4,2,3.1,0.0,Rain,31.1,Fastened,No,31.33,No
2025-01-03 22:49:00,EXC106,OP1002,126,Evening,1766.4,6.44,11,10.59,20,53.0,39.9,7.29,20.3,4.3,0,0,3.3,0.0,Clear,170.7,Fastened,No,10.36,No
2025-01-03 23:12:00,EXC101,OP1012,120,Night,1753.6,2.35,20,8.47,50,16.9,87.8,5.62,19.4,28.8,0,1,15.2,5.9,Cloudy,128.0,Fastened,Yes,6.7,No
2025-01-03 23:14:00,EXC103,OP1003,234,Morning,867.5,6.62,2,11.02,30,36.7,84.7,7.1,173.0,14.0,1,6,5.2,1.4,Clear,149.8,Fastened,Yes,4.55,Yes
2025-01-03 23:28:00,EXC104,OP1014,44,Evening,1364.4,11.2,8,24.71,30,82.4,11.8,10.35,149.0,14.0,1,1,1.3,0.7,Clear,133.7,Fastened,Yes,6.32,No
2025-01-03 23:37:00,EXC100,OP1010,201,Morning,1487.7,13.01,14,8.63,20,43.1,11.4,4.98,17.6,2.1,1,2,12.1,5.6,Clear,172.5,Fastened,No,13.3,No
2025-01-04 00:32:00,EXC102,OP1012,120,Evening,1191.1,2.74,18,26.73,40,66.8,71.9,4.14,92.6,4.7,2,1,7.5,7.2,Clear,170.7,Fastened,Yes,1.71,No
2025-01-04 00:41:00,EXC105,OP1007,188,Morning,619.2,11.87,13,39.56,50,79.1,81.8,9.78,74.7,17.7,1,1,5.5,5.1,Clear,171.6,Fastened,No,33.31,No
2025-01-04 00:41:00,EXC103,OP1011,108,Morning,868.8,7.58,29,17.63,30,58.8,10.7,6.0,63.6,9.4,0,0,6.1,1.4,Clear,188.3,Fastened,No,13.32,No
2025-01-04 00:42:00,EXC105,OP1011,108,Morning,620.7,3.56,0,47.71,50,95.4,75.1,0.12,73.7,33.1,3,2,5.0,3.2,Clear,137.8,Fastened,No,29.14,No
2025-01-04 00:45:00,EXC102,OP1013,89,Evening,1192.1,8.24,28,30.99,40,77.5,60.1,7.86,38.5,23.3,2,0,11.0,5.2,Clear,59.2,Fastened,No,35.27,No
2025-01-04 01:25:00,EXC103,OP1010,201,Morning,869.1,2.84,9,2.97,30,9.9,14.2,3.58,165.7,38.5,0,2,1.1,0.0,Rain,47.9,Fastened,No,36.68,No
2025-01-04 01:32:00,EXC102,OP1010,201,Morning,1192.4,4.16,26,13.03,40,32.6,17.9,6.13,113.9,17.3,4,0,2.8,2.9,Cloudy,104.4,Fastened,No,47.66,No
2025-01-04 02:45:00,EXC103,OP1014,44,Morning,870.5,10.14,5,11.18,30,37.3,51.1,12.0,138.1,21.0,7,1,3.8,2.1,Clear,108.3,Fastened,No,34.61,Yes
2025-01-04 02:50:00,EXC107,OP1011,108,Evening,1462.1,11.89,17,18.37,40,45.9,26.7,3.87,59.8,30.4,1,1,8.3,6.4,Rain,36.7,Fastened,No,45.86,No
2025-01-04 03:16:00,EXC107,OP1006,172,Evening,1462.6,7.81,14,12.29,40,30.7,3.7,1.39,17.4,2.5,2,1,9.1,8.3,Rain,52.7,Fastened,No,38.23,No
2025-01-04 03:41:00,EXC103,OP1005,182,Morning,871.2,2.28,6,16.17,30,53.9,2.1,3.6,174.6,15.2,5,2,1.8,0.0,Cloudy,104.5,Fastened,No,6.63,No
2025-01-04 04:19:00,EXC105,OP1003,234,Morning,621.7,7.04,18,22.62,50,45.2,44.6,11.94,142.8,34.8,2,3,5.7,3.2,Clear,207.2,Fastened,No,25.98,No
2025-01-04 04:26:00,EXC101,OP1005,182,Night,1754.0,11.32,5,24.25,50,48.5,21.2,3.59,158.6,15.9,2,4,0.5,0.4,Rain,66.3,Fastened,No,20.44,No
2025-01-04 04:30:00,EXC104,OP1012,120,Evening,1364.9,5.22,9,0.0,30,0.0,70.1,1.26,71.7,33.4,2,1,6.7,1.5,Clear,151.6,Fastened,No,33.43,No
2025-01-04 05:03:00,EXC102,OP1001,23,Evening,1193.2,1.77,23,21.12,40,52.8,61.0,0.92,37.6,29.5,2,2,3.0,1.5,Cloudy,85.3,Fastened,No,31.68,No
2025-01-04 05:09:00,EXC106,OP1003,234,Morning,1767.0,13.22,3,12.72,20,63.6,47.0,11.9,33.9,31.1,3,1,2.6,7.7,Clear,153.4,Fastened,Yes,5.74,Yes
2025-01-04 05:10:00,EXC102,OP1002,126,Night,1193.7,12.46,4,11.29,40,28.2,33.2,9.01,91.8,8.0,1,0,1.6,0.0,Clear,121.2,Fastened,No,29.36,No
2025-01-04 05:13:00,EXC104,OP1011,108,Morning,1365.9,9.36,3,14.59,30,48.6,18.3,10.91,103.0,18.3,3,2,10.3,6.9,Heavy_Rain,14.0,Unfastened,Yes,2.35,Yes
2025-01-04 05:19:00,EXC106,OP1004,176,Morning,1768.5,13.98,23,8.05,20,40.2,47.7,11.91,153.5,28.6,3,7,3.8,0.5,Clear,134.1,Fastened,No,11.45,Yes
2025-01-04 05:35:00,EXC101,OP1005,182,Morning,1755.1,9.95,21,15.68,50,31.4,42.5,9.4,118.5,20.7,3,2,6.1,4.8,Clear,142.1,Fastened,No,42.08,No
2025-01-04 05:47:00,EXC104,OP1011,108,Morning,1367.3,6.54,19,25.25,30,84.2,82.8,5.84,110.6,27.8,1,4,3.7,8.2,Clear,131.7,Fastened,No,40.36,No
2025-01-04 06:27:00,EXC107,OP1002,126,Night,1464.1,2.39,13,12.25,40,30.6,0.6,3.13,153.9,5.6,0,2,4.6,2.2,Clear,415.8,Unfastened,No,39.24,No
2025-01-04 06:45:00,EXC106,OP1000,49,Morning,1769.1,3.6,5,19.93,20,99.7,43.5,7.3,21.8,24.4,3,1,7.9,4.0,Rain,107.7,Fastened,No,33.13,No
2025-01-04 07:17:00,EXC106,OP1014,44,Evening,1769.6,8.52,24,5.96,20,29.8,13.4,0.33,130.0,13.0,1,1,5.7,0.9,Clear,346.2,Fastened,No,9.98,No
2025-01-04 07:39:00,EXC100,OP1009,31,Morning,1487.9,13.19,10,8.71,20,43.5,8.6,6.26,22.2,30.9,1,1,2.7,3.5,Clear,390.1,Fastened,No,22.36,No
2025-01-04 08:14:00,EXC101,OP1009,31,Morning,1755.9,4.32,5,7.86,50,15.7,41.3,8.05,3.3,36.2,5,4,1.4,2.1,Rain,116.5,Unfastened,No,21.7,Yes
2025-01-04 08:26:00,EXC105,OP1010,201,Evening,622.6,13.47,17,51.37,50,102.7,25.9,10.39,169.1,17.0,3,5,9.3,1.3,Clear,312.6,Fastened,No,32.98,Yes
2025-01-04 08:37:00,EXC101,OP1006,172,Night,1756.2,9.32,6,23.17,50,46.3,64.9,0.13,151.1,28.1,2,1,10.5,8.1,Cloudy,228.1,Unfastened,No,33.69,No
2025-01-04 09:00:00,EXC103,OP1004,176,Morning,872.4,2.6,18,11.77,30,39.2,53.4,0.27,6.5,12.3,1,0,1.9,4.2,Cloudy,249.0,Fastened,No,48.51,No
2025-01-04 09:26:00,EXC100,OP1012,120,Night,1489.3,5.26,1,14.41,20,72.0,61.0,4.11,118.6,16.5,2,0,4.5,1.0,Clear,225.8,Fastened,No,41.32,No
2025-01-04 09:27:00,EXC106,OP1013,89,Evening,1770.6,11.44,17,19.79,20,99.0,68.5,2.5,157.8,9.8,4,1,3.4,2.2,Clear,332.1,Fastened,No,19.25,No
2025-01-04 10:13:00,EXC104,OP1001,23,Evening,1368.6,2.9,24,5.73,30,19.1,38.3,10.73,161.3,21.0,6,5,3.6,1.8,Rain,143.6,Fastened,No,26.53,Yes
2025-01-04 10:48:00,EXC107,OP1007,188,Morning,1464.7,8.83,11,4.91,40,12.3,62.1,7.77,91.6,2.2,0,2,6.5,1.8,Clear,382.2,Fastened,Yes,7.03,No
2025-01-04 10:50:00,EXC102,OP1008,123,Morning,1195.1,11.58,13,16.15,40,40.4,89.6,8.01,92.5,15.9,3,4,6.9,9.8,Rain,122.0,Fastened,No,39.32,No
2025-01-04 11:50:00,EXC104,OP1000,49,Night,1369.8,1.32,1,14.53,30,48.4,40.1,10.86,141.9,36.0,6,3,9.4,6.5,Clear,286.1,Fastened,Yes,7.46,Yes
